"","Site","Year","Month","SWE_mm","LocalityName","Region","LocalityCode"
"365",28,2008,1,108.193548387097,"Sub_Namdalseid","Trøndelag","1SB"
"366",29,2008,1,20.7032258064516,"Malvik","Trøndelag","MAB"
"367",30,2008,1,130.954838709677,"Drangedal4","Telemark","4DRB"
"368",31,2008,1,57.2,"Nome_Cappelen1","Telemark","1CAB"
"369",32,2008,1,52.0677419354839,"ingen","Trøndelag","1RB"
"370",33,2008,1,88.6483870967742,"Singsås","Trøndelag","LAB"
"371",34,2008,1,21.958064516129,"Stangeskovene Aurskog","Hedmark","SSAB"
"372",35,2008,1,128.706451612903,"Hi_tydal","Trøndelag","HIB"
"373",36,2008,1,184.977419354839,"Notodden3","Telemark","3NOB"
"374",37,2008,1,142.841935483871,"Drangedal3","Telemark","3DRB"
"375",38,2008,1,122.990322580645,"steinkjer_1BBb","Trøndelag","1BBB"
"376",39,2008,1,28.3032258064516,"Selbu_Flub","Trøndelag","FLB"
"377",40,2008,1,11.5096774193548,"Stangeskovene Eidskog","Hedmark","SSBB"
"378",41,2008,1,66.5258064516129,"Maarud 3","Hedmark","M3B"
"379",42,2008,1,139.816129032258,"Fritsøe2","Telemark","2FRB"
"380",43,2008,1,181.461290322581,"Notodden1","Telemark","1NOB"
"381",44,2008,1,215.074193548387,"Kviteseid3","Telemark","3KVB"
"382",45,2008,1,14.9064516129032,"verdal_1vb","Trøndelag","1VBB"
"383",46,2008,1,10.3193548387097,"Sørum 1","Hedmark","SKB"
"384",47,2008,1,118.416129032258,"steinkjer_2BBb","Trøndelag","2BBB"
"385",0,2009,1,13.9741935483871,"Stig Dæhlen","Hedmark","SDB"
"386",1,2009,1,36.9032258064516,"Maarud 2","Hedmark","M2B"
"387",2,2009,1,45.2870967741936,"Nome_Cappelen2","Telemark","2CAB"
"388",3,2009,1,25.2516129032258,"Eidskog","Hedmark","STSKNB"
"389",4,2009,1,45.1677419354839,"Notodden6","Telemark","6NOB"
"390",5,2009,1,139.967741935484,"namdalseid_1kub","Trøndelag","1KB"
"391",6,2009,1,20.3387096774194,"Fet 3","Hedmark","FKB"
"392",7,2009,1,23.1387096774194,"Didrik Holmsen","Hedmark","DHB"
"393",8,2009,1,25.8290322580645,"Halvard Pramhus","Hedmark","HPB"
"394",9,2009,1,163.103225806452,"Selbu_kl","Trøndelag","KLB"
"395",10,2009,1,48.6677419354839,"Kongsvinger 1","Hedmark","IAAB"
"396",11,2009,1,41.1451612903226,"Nsb_Verdal","Trøndelag","1NSB"
"397",12,2009,1,173.422580645161,"Sl_Tydal","Trøndelag","SEB"
"398",13,2009,1,16.2322580645161,"Nes 1","Hedmark","DDB"
"399",14,2009,1,120.525806451613,"Kviteseid2","Telemark","2KVB"
"400",15,2009,1,130.712903225806,"Bratsberg","Trøndelag","BRB"
"401",16,2009,1,97.2774193548387,"Kviteseid1","Telemark","1KVB"
"402",17,2009,1,192.332258064516,"Selbu_Sl","Trøndelag","SLB"
"403",18,2009,1,15.5806451612903,"Maarud 1","Hedmark","M1B"
"404",19,2009,1,31.7193548387097,"Nes 2","Hedmark","OLB"
"405",20,2009,1,51.4967741935484,"Kongsvinger 2","Hedmark","JCDB"
"406",21,2009,1,69.4516129032258,"Notodden5","Telemark","5NOB"
"407",22,2009,1,79.658064516129,"Fritsøe1","Telemark","1FRB"
"408",23,2009,1,51.4161290322581,"Notodden4","Telemark","4NOB"
"409",24,2009,1,49.2774193548387,"verdal_2VB","Trøndelag","2VBB"
"410",25,2009,1,27.6548387096774,"Truls Holm","Hedmark","THB"
"411",26,2009,1,86.7387096774194,"Drangedal1","Telemark","1DRB"
"412",27,2009,1,60.6903225806452,"Furesdal","Telemark","1FYB"
"413",28,2009,1,235.21935483871,"Sub_Namdalseid","Trøndelag","1SB"
"414",29,2009,1,124.535483870968,"Malvik","Trøndelag","MAB"
"415",30,2009,1,82.7870967741935,"Drangedal4","Telemark","4DRB"
"416",31,2009,1,58.6225806451613,"Nome_Cappelen1","Telemark","1CAB"
"417",32,2009,1,166.916129032258,"ingen","Trøndelag","1RB"
"418",33,2009,1,189.338709677419,"Singsås","Trøndelag","LAB"
"419",34,2009,1,31.7612903225806,"Stangeskovene Aurskog","Hedmark","SSAB"
"420",35,2009,1,173.416129032258,"Hi_tydal","Trøndelag","HIB"
"421",36,2009,1,56.3741935483871,"Notodden3","Telemark","3NOB"
"422",37,2009,1,91.4935483870968,"Drangedal3","Telemark","3DRB"
"423",38,2009,1,164.564516129032,"steinkjer_1BBb","Trøndelag","1BBB"
"424",39,2009,1,127.870967741935,"Selbu_Flub","Trøndelag","FLB"
"425",40,2009,1,15.3451612903226,"Stangeskovene Eidskog","Hedmark","SSBB"
"426",41,2009,1,44.6387096774194,"Maarud 3","Hedmark","M3B"
"427",42,2009,1,60.2483870967742,"Fritsøe2","Telemark","2FRB"
"428",43,2009,1,70.341935483871,"Notodden1","Telemark","1NOB"
"429",44,2009,1,110.741935483871,"Kviteseid3","Telemark","3KVB"
"430",45,2009,1,60.3548387096774,"verdal_1vb","Trøndelag","1VBB"
"431",46,2009,1,18.1290322580645,"Sørum 1","Hedmark","SKB"
"432",47,2009,1,163.751612903226,"steinkjer_2BBb","Trøndelag","2BBB"
"433",0,2010,1,37.7741935483871,"Stig Dæhlen","Hedmark","SDB"
"434",1,2010,1,47.9677419354839,"Maarud 2","Hedmark","M2B"
"435",2,2010,1,55.0903225806452,"Nome_Cappelen2","Telemark","2CAB"
"436",3,2010,1,33.6387096774194,"Eidskog","Hedmark","STSKNB"
"437",4,2010,1,114.932258064516,"Notodden6","Telemark","6NOB"
"438",5,2010,1,108.461290322581,"namdalseid_1kub","Trøndelag","1KB"
"439",6,2010,1,59.1483870967742,"Fet 3","Hedmark","FKB"
"440",7,2010,1,47.741935483871,"Didrik Holmsen","Hedmark","DHB"
"441",8,2010,1,34.9064516129032,"Halvard Pramhus","Hedmark","HPB"
"442",9,2010,1,59.9903225806452,"Selbu_kl","Trøndelag","KLB"
"443",10,2010,1,59.6677419354839,"Kongsvinger 1","Hedmark","IAAB"
"444",11,2010,1,34.241935483871,"Nsb_Verdal","Trøndelag","1NSB"
"445",12,2010,1,62.241935483871,"Sl_Tydal","Trøndelag","SEB"
"446",13,2010,1,38.7806451612903,"Nes 1","Hedmark","DDB"
"447",14,2010,1,314.438709677419,"Kviteseid2","Telemark","2KVB"
"448",15,2010,1,40.3677419354839,"Bratsberg","Trøndelag","BRB"
"449",16,2010,1,148.625806451613,"Kviteseid1","Telemark","1KVB"
"450",17,2010,1,58.1709677419355,"Selbu_Sl","Trøndelag","SLB"
"451",18,2010,1,39.1064516129032,"Maarud 1","Hedmark","M1B"
"452",19,2010,1,38.9129032258065,"Nes 2","Hedmark","OLB"
"453",20,2010,1,70.7612903225806,"Kongsvinger 2","Hedmark","JCDB"
"454",21,2010,1,191.064516129032,"Notodden5","Telemark","5NOB"
"455",22,2010,1,139.064516129032,"Fritsøe1","Telemark","1FRB"
"456",23,2010,1,174.883870967742,"Notodden4","Telemark","4NOB"
"457",24,2010,1,43.7322580645161,"verdal_2VB","Trøndelag","2VBB"
"458",25,2010,1,60.1322580645161,"Truls Holm","Hedmark","THB"
"459",26,2010,1,85.6548387096774,"Drangedal1","Telemark","1DRB"
"460",27,2010,1,108.022580645161,"Furesdal","Telemark","1FYB"
"461",28,2010,1,93.1096774193548,"Sub_Namdalseid","Trøndelag","1SB"
"462",29,2010,1,34.7193548387097,"Malvik","Trøndelag","MAB"
"463",30,2010,1,127.8,"Drangedal4","Telemark","4DRB"
"464",31,2010,1,71.8645161290323,"Nome_Cappelen1","Telemark","1CAB"
"465",32,2010,1,63.1677419354839,"ingen","Trøndelag","1RB"
"466",33,2010,1,50.1483870967742,"Singsås","Trøndelag","LAB"
"467",34,2010,1,53.4032258064516,"Stangeskovene Aurskog","Hedmark","SSAB"
"468",35,2010,1,65.8322580645161,"Hi_tydal","Trøndelag","HIB"
"469",36,2010,1,172.548387096774,"Notodden3","Telemark","3NOB"
"470",37,2010,1,133.967741935484,"Drangedal3","Telemark","3DRB"
"471",38,2010,1,52.3774193548387,"steinkjer_1BBb","Trøndelag","1BBB"
"472",39,2010,1,35.4774193548387,"Selbu_Flub","Trøndelag","FLB"
"473",40,2010,1,31.6709677419355,"Stangeskovene Eidskog","Hedmark","SSBB"
"474",41,2010,1,64.041935483871,"Maarud 3","Hedmark","M3B"
"475",42,2010,1,137.245161290323,"Fritsøe2","Telemark","2FRB"
"476",43,2010,1,123.245161290323,"Notodden1","Telemark","1NOB"
"477",44,2010,1,210.583870967742,"Kviteseid3","Telemark","3KVB"
"478",45,2010,1,43.1322580645161,"verdal_1vb","Trøndelag","1VBB"
"479",46,2010,1,47.6483870967742,"Sørum 1","Hedmark","SKB"
"480",47,2010,1,53.0322580645161,"steinkjer_2BBb","Trøndelag","2BBB"
"481",0,2011,1,68.7774193548387,"Stig Dæhlen","Hedmark","SDB"
"482",1,2011,1,78.4741935483871,"Maarud 2","Hedmark","M2B"
"483",2,2011,1,96.5612903225806,"Nome_Cappelen2","Telemark","2CAB"
"484",3,2011,1,62.0193548387097,"Eidskog","Hedmark","STSKNB"
"485",4,2011,1,91.8677419354839,"Notodden6","Telemark","6NOB"
"486",5,2011,1,130.277419354839,"namdalseid_1kub","Trøndelag","1KB"
"487",6,2011,1,81.8258064516129,"Fet 3","Hedmark","FKB"
"488",7,2011,1,84.8612903225806,"Didrik Holmsen","Hedmark","DHB"
"489",8,2011,1,67.4,"Halvard Pramhus","Hedmark","HPB"
"490",9,2011,1,103.506451612903,"Selbu_kl","Trøndelag","KLB"
"491",10,2011,1,88.1806451612903,"Kongsvinger 1","Hedmark","IAAB"
"492",11,2011,1,79.0612903225806,"Nsb_Verdal","Trøndelag","1NSB"
"493",12,2011,1,132.683870967742,"Sl_Tydal","Trøndelag","SEB"
"494",13,2011,1,55.6354838709677,"Nes 1","Hedmark","DDB"
"495",14,2011,1,117.635483870968,"Kviteseid2","Telemark","2KVB"
"496",15,2011,1,121.541935483871,"Bratsberg","Trøndelag","BRB"
"497",16,2011,1,128.193548387097,"Kviteseid1","Telemark","1KVB"
"498",17,2011,1,106.241935483871,"Selbu_Sl","Trøndelag","SLB"
"499",18,2011,1,57.9677419354839,"Maarud 1","Hedmark","M1B"
"500",19,2011,1,71.2161290322581,"Nes 2","Hedmark","OLB"
"501",20,2011,1,86.2387096774194,"Kongsvinger 2","Hedmark","JCDB"
"502",21,2011,1,90.7903225806452,"Notodden5","Telemark","5NOB"
"503",22,2011,1,139.977419354839,"Fritsøe1","Telemark","1FRB"
"504",23,2011,1,86.7483870967742,"Notodden4","Telemark","4NOB"
"505",24,2011,1,73.5838709677419,"verdal_2VB","Trøndelag","2VBB"
"506",25,2011,1,83.7645161290323,"Truls Holm","Hedmark","THB"
"507",26,2011,1,138.758064516129,"Drangedal1","Telemark","1DRB"
"508",27,2011,1,109.812903225806,"Furesdal","Telemark","1FYB"
"509",28,2011,1,137.806451612903,"Sub_Namdalseid","Trøndelag","1SB"
"510",29,2011,1,115.187096774194,"Malvik","Trøndelag","MAB"
"511",30,2011,1,127.848387096774,"Drangedal4","Telemark","4DRB"
"512",31,2011,1,126.064516129032,"Nome_Cappelen1","Telemark","1CAB"
"513",32,2011,1,148.438709677419,"ingen","Trøndelag","1RB"
"514",33,2011,1,129.229032258065,"Singsås","Trøndelag","LAB"
"515",34,2011,1,100.574193548387,"Stangeskovene Aurskog","Hedmark","SSAB"
"516",35,2011,1,133.893548387097,"Hi_tydal","Trøndelag","HIB"
"517",36,2011,1,83.3354838709677,"Notodden3","Telemark","3NOB"
"518",37,2011,1,124.077419354839,"Drangedal3","Telemark","3DRB"
"519",38,2011,1,138.009677419355,"steinkjer_1BBb","Trøndelag","1BBB"
"520",39,2011,1,100.064516129032,"Selbu_Flub","Trøndelag","FLB"
"521",40,2011,1,62.2548387096774,"Stangeskovene Eidskog","Hedmark","SSBB"
"522",41,2011,1,82.5354838709677,"Maarud 3","Hedmark","M3B"
"523",42,2011,1,124.254838709677,"Fritsøe2","Telemark","2FRB"
"524",43,2011,1,92.4,"Notodden1","Telemark","1NOB"
"525",44,2011,1,111.674193548387,"Kviteseid3","Telemark","3KVB"
"526",45,2011,1,79.2258064516129,"verdal_1vb","Trøndelag","1VBB"
"527",46,2011,1,74.2096774193548,"Sørum 1","Hedmark","SKB"
"528",47,2011,1,137.190322580645,"steinkjer_2BBb","Trøndelag","2BBB"
"529",0,2012,1,11.5451612903226,"Stig Dæhlen","Hedmark","SDB"
"530",1,2012,1,22.3290322580645,"Maarud 2","Hedmark","M2B"
"531",2,2012,1,20.9161290322581,"Nome_Cappelen2","Telemark","2CAB"
"532",3,2012,1,16.8806451612903,"Eidskog","Hedmark","STSKNB"
"533",4,2012,1,58.2935483870968,"Notodden6","Telemark","6NOB"
"534",5,2012,1,51.1387096774194,"namdalseid_1kub","Trøndelag","1KB"
"535",6,2012,1,13.3677419354839,"Fet 3","Hedmark","FKB"
"536",7,2012,1,13.5,"Didrik Holmsen","Hedmark","DHB"
"537",8,2012,1,9.24516129032258,"Halvard Pramhus","Hedmark","HPB"
"538",9,2012,1,91.3193548387097,"Selbu_kl","Trøndelag","KLB"
"539",10,2012,1,31.5387096774194,"Kongsvinger 1","Hedmark","IAAB"
"540",11,2012,1,20.3483870967742,"Nsb_Verdal","Trøndelag","1NSB"
"541",12,2012,1,164.01935483871,"Sl_Tydal","Trøndelag","SEB"
"542",13,2012,1,12.3967741935484,"Nes 1","Hedmark","DDB"
"543",14,2012,1,121.812903225806,"Kviteseid2","Telemark","2KVB"
"544",15,2012,1,108.016129032258,"Bratsberg","Trøndelag","BRB"
"545",16,2012,1,107.967741935484,"Kviteseid1","Telemark","1KVB"
"546",17,2012,1,100.651612903226,"Selbu_Sl","Trøndelag","SLB"
"547",18,2012,1,15.2290322580645,"Maarud 1","Hedmark","M1B"
"548",19,2012,1,19.6483870967742,"Nes 2","Hedmark","OLB"
"549",20,2012,1,90.8032258064516,"Kongsvinger 2","Hedmark","JCDB"
"550",21,2012,1,83.5193548387097,"Notodden5","Telemark","5NOB"
"551",22,2012,1,170.306451612903,"Fritsøe1","Telemark","1FRB"
"552",23,2012,1,77.8032258064516,"Notodden4","Telemark","4NOB"
"553",24,2012,1,33.1161290322581,"verdal_2VB","Trøndelag","2VBB"
"554",25,2012,1,27.2967741935484,"Truls Holm","Hedmark","THB"
"555",26,2012,1,36.7032258064516,"Drangedal1","Telemark","1DRB"
"556",27,2012,1,90.1451612903226,"Furesdal","Telemark","1FYB"
"557",28,2012,1,141.032258064516,"Sub_Namdalseid","Trøndelag","1SB"
"558",29,2012,1,102.196774193548,"Malvik","Trøndelag","MAB"
"559",30,2012,1,44.9064516129032,"Drangedal4","Telemark","4DRB"
"560",31,2012,1,19.1677419354839,"Nome_Cappelen1","Telemark","1CAB"
"561",32,2012,1,92.2064516129032,"ingen","Trøndelag","1RB"
"562",33,2012,1,96.4290322580645,"Singsås","Trøndelag","LAB"
"563",34,2012,1,30.2354838709677,"Stangeskovene Aurskog","Hedmark","SSAB"
"564",35,2012,1,136.6,"Hi_tydal","Trøndelag","HIB"
"565",36,2012,1,73.4935483870968,"Notodden3","Telemark","3NOB"
"566",37,2012,1,45.841935483871,"Drangedal3","Telemark","3DRB"
"567",38,2012,1,137.322580645161,"steinkjer_1BBb","Trøndelag","1BBB"
"568",39,2012,1,78.741935483871,"Selbu_Flub","Trøndelag","FLB"
"569",40,2012,1,8.66451612903226,"Stangeskovene Eidskog","Hedmark","SSBB"
"570",41,2012,1,32.3677419354839,"Maarud 3","Hedmark","M3B"
"571",42,2012,1,64.5129032258065,"Fritsøe2","Telemark","2FRB"
"572",43,2012,1,72.0806451612903,"Notodden1","Telemark","1NOB"
"573",44,2012,1,131.809677419355,"Kviteseid3","Telemark","3KVB"
"574",45,2012,1,43.0354838709677,"verdal_1vb","Trøndelag","1VBB"
"575",46,2012,1,13.2741935483871,"Sørum 1","Hedmark","SKB"
"576",47,2012,1,139.1,"steinkjer_2BBb","Trøndelag","2BBB"
"577",0,2013,1,29.9032258064516,"Stig Dæhlen","Hedmark","SDB"
"578",1,2013,1,43.7806451612903,"Maarud 2","Hedmark","M2B"
"579",2,2013,1,96.3806451612903,"Nome_Cappelen2","Telemark","2CAB"
"580",3,2013,1,36.4322580645161,"Eidskog","Hedmark","STSKNB"
"581",4,2013,1,117.329032258065,"Notodden6","Telemark","6NOB"
"582",5,2013,1,45.1322580645161,"namdalseid_1kub","Trøndelag","1KB"
"583",6,2013,1,52.2838709677419,"Fet 3","Hedmark","FKB"
"584",7,2013,1,47.6967741935484,"Didrik Holmsen","Hedmark","DHB"
"585",8,2013,1,24.2161290322581,"Halvard Pramhus","Hedmark","HPB"
"586",9,2013,1,11.4516129032258,"Selbu_kl","Trøndelag","KLB"
"587",10,2013,1,49.2677419354839,"Kongsvinger 1","Hedmark","IAAB"
"588",11,2013,1,8.95806451612903,"Nsb_Verdal","Trøndelag","1NSB"
"589",12,2013,1,45.8548387096774,"Sl_Tydal","Trøndelag","SEB"
"590",13,2013,1,28.4870967741935,"Nes 1","Hedmark","DDB"
"591",14,2013,1,178.574193548387,"Kviteseid2","Telemark","2KVB"
"592",15,2013,1,9.71935483870968,"Bratsberg","Trøndelag","BRB"
"593",16,2013,1,146.803225806452,"Kviteseid1","Telemark","1KVB"
"594",17,2013,1,16.8870967741935,"Selbu_Sl","Trøndelag","SLB"
"595",18,2013,1,29.3161290322581,"Maarud 1","Hedmark","M1B"
"596",19,2013,1,41.9161290322581,"Nes 2","Hedmark","OLB"
"597",20,2013,1,47.3322580645161,"Kongsvinger 2","Hedmark","JCDB"
"598",21,2013,1,111.641935483871,"Notodden5","Telemark","5NOB"
"599",22,2013,1,163.545161290323,"Fritsøe1","Telemark","1FRB"
"600",23,2013,1,109.812903225806,"Notodden4","Telemark","4NOB"
"601",24,2013,1,10.4774193548387,"verdal_2VB","Trøndelag","2VBB"
"602",25,2013,1,32.5225806451613,"Truls Holm","Hedmark","THB"
"603",26,2013,1,193.045161290323,"Drangedal1","Telemark","1DRB"
"604",27,2013,1,131.138709677419,"Furesdal","Telemark","1FYB"
"605",28,2013,1,51.3774193548387,"Sub_Namdalseid","Trøndelag","1SB"
"606",29,2013,1,7.59677419354839,"Malvik","Trøndelag","MAB"
"607",30,2013,1,185.193548387097,"Drangedal4","Telemark","4DRB"
"608",31,2013,1,137.9,"Nome_Cappelen1","Telemark","1CAB"
"609",32,2013,1,55.558064516129,"ingen","Trøndelag","1RB"
"610",33,2013,1,13.0032258064516,"Singsås","Trøndelag","LAB"
"611",34,2013,1,55.3870967741936,"Stangeskovene Aurskog","Hedmark","SSAB"
"612",35,2013,1,41.4322580645161,"Hi_tydal","Trøndelag","HIB"
"613",36,2013,1,108.067741935484,"Notodden3","Telemark","3NOB"
"614",37,2013,1,163.912903225806,"Drangedal3","Telemark","3DRB"
"615",38,2013,1,41.6645161290323,"steinkjer_1BBb","Trøndelag","1BBB"
"616",39,2013,1,9.4258064516129,"Selbu_Flub","Trøndelag","FLB"
"617",40,2013,1,20.1612903225806,"Stangeskovene Eidskog","Hedmark","SSBB"
"618",41,2013,1,44.9870967741935,"Maarud 3","Hedmark","M3B"
"619",42,2013,1,146.287096774194,"Fritsøe2","Telemark","2FRB"
"620",43,2013,1,138.58064516129,"Notodden1","Telemark","1NOB"
"621",44,2013,1,147.512903225806,"Kviteseid3","Telemark","3KVB"
"622",45,2013,1,14.5645161290323,"verdal_1vb","Trøndelag","1VBB"
"623",46,2013,1,41.5806451612903,"Sørum 1","Hedmark","SKB"
"624",47,2013,1,47.6161290322581,"steinkjer_2BBb","Trøndelag","2BBB"
"625",0,2014,1,9.3741935483871,"Stig Dæhlen","Hedmark","SDB"
"626",1,2014,1,9.83548387096774,"Maarud 2","Hedmark","M2B"
"627",2,2014,1,28,"Nome_Cappelen2","Telemark","2CAB"
"628",3,2014,1,8.7,"Eidskog","Hedmark","STSKNB"
"629",4,2014,1,110.525806451613,"Notodden6","Telemark","6NOB"
"630",5,2014,1,6.53225806451613,"namdalseid_1kub","Trøndelag","1KB"
"631",6,2014,1,13.6548387096774,"Fet 3","Hedmark","FKB"
"632",7,2014,1,10.1677419354839,"Didrik Holmsen","Hedmark","DHB"
"633",8,2014,1,9.25161290322581,"Halvard Pramhus","Hedmark","HPB"
"634",9,2014,1,1.10967741935484,"Selbu_kl","Trøndelag","KLB"
"635",10,2014,1,11.9806451612903,"Kongsvinger 1","Hedmark","IAAB"
"636",11,2014,1,0.496774193548387,"Nsb_Verdal","Trøndelag","1NSB"
"637",12,2014,1,45.5129032258065,"Sl_Tydal","Trøndelag","SEB"
"638",13,2014,1,8.83870967741935,"Nes 1","Hedmark","DDB"
"639",14,2014,1,225.841935483871,"Kviteseid2","Telemark","2KVB"
"640",15,2014,1,7.26451612903226,"Bratsberg","Trøndelag","BRB"
"641",16,2014,1,118.567741935484,"Kviteseid1","Telemark","1KVB"
"642",17,2014,1,1.51290322580645,"Selbu_Sl","Trøndelag","SLB"
"643",18,2014,1,9.8258064516129,"Maarud 1","Hedmark","M1B"
"644",19,2014,1,8.58064516129032,"Nes 2","Hedmark","OLB"
"645",20,2014,1,10.8838709677419,"Kongsvinger 2","Hedmark","JCDB"
"646",21,2014,1,158.109677419355,"Notodden5","Telemark","5NOB"
"647",22,2014,1,195.035483870968,"Fritsøe1","Telemark","1FRB"
"648",23,2014,1,133.045161290323,"Notodden4","Telemark","4NOB"
"649",24,2014,1,1.91612903225806,"verdal_2VB","Trøndelag","2VBB"
"650",25,2014,1,9.1741935483871,"Truls Holm","Hedmark","THB"
"651",26,2014,1,62.7129032258064,"Drangedal1","Telemark","1DRB"
"652",27,2014,1,70.3645161290323,"Furesdal","Telemark","1FYB"
"653",28,2014,1,19.4806451612903,"Sub_Namdalseid","Trøndelag","1SB"
"654",29,2014,1,5.47741935483871,"Malvik","Trøndelag","MAB"
"655",30,2014,1,22.7612903225806,"Drangedal4","Telemark","4DRB"
"656",31,2014,1,67.5741935483871,"Nome_Cappelen1","Telemark","1CAB"
"657",32,2014,1,7.23225806451613,"ingen","Trøndelag","1RB"
"658",33,2014,1,1.58709677419355,"Singsås","Trøndelag","LAB"
"659",34,2014,1,11.1838709677419,"Stangeskovene Aurskog","Hedmark","SSAB"
"660",35,2014,1,18.8548387096774,"Hi_tydal","Trøndelag","HIB"
"661",36,2014,1,128.296774193548,"Notodden3","Telemark","3NOB"
"662",37,2014,1,19.1096774193548,"Drangedal3","Telemark","3DRB"
"663",38,2014,1,21.1096774193548,"steinkjer_1BBb","Trøndelag","1BBB"
"664",39,2014,1,1.18064516129032,"Selbu_Flub","Trøndelag","FLB"
"665",40,2014,1,8.32903225806452,"Stangeskovene Eidskog","Hedmark","SSBB"
"666",41,2014,1,10.5161290322581,"Maarud 3","Hedmark","M3B"
"667",42,2014,1,23.9645161290323,"Fritsøe2","Telemark","2FRB"
"668",43,2014,1,145.245161290323,"Notodden1","Telemark","1NOB"
"669",44,2014,1,203.674193548387,"Kviteseid3","Telemark","3KVB"
"670",45,2014,1,2.76774193548387,"verdal_1vb","Trøndelag","1VBB"
"671",46,2014,1,10.058064516129,"Sørum 1","Hedmark","SKB"
"672",47,2014,1,18.0322580645161,"steinkjer_2BBb","Trøndelag","2BBB"
"673",0,2015,1,17.3935483870968,"Stig Dæhlen","Hedmark","SDB"
"674",1,2015,1,40.8322580645161,"Maarud 2","Hedmark","M2B"
"675",2,2015,1,10.4096774193548,"Nome_Cappelen2","Telemark","2CAB"
"676",3,2015,1,22.4451612903226,"Eidskog","Hedmark","STSKNB"
"677",4,2015,1,10.5161290322581,"Notodden6","Telemark","6NOB"
"678",5,2015,1,44.2,"namdalseid_1kub","Trøndelag","1KB"
"679",6,2015,1,28.3612903225806,"Fet 3","Hedmark","FKB"
"680",7,2015,1,35.7258064516129,"Didrik Holmsen","Hedmark","DHB"
"681",8,2015,1,24.7483870967742,"Halvard Pramhus","Hedmark","HPB"
"682",9,2015,1,52.8838709677419,"Selbu_kl","Trøndelag","KLB"
"683",10,2015,1,46.6387096774194,"Kongsvinger 1","Hedmark","IAAB"
"684",11,2015,1,7.71935483870968,"Nsb_Verdal","Trøndelag","1NSB"
"685",12,2015,1,112.216129032258,"Sl_Tydal","Trøndelag","SEB"
"686",13,2015,1,14.1225806451613,"Nes 1","Hedmark","DDB"
"687",14,2015,1,112.258064516129,"Kviteseid2","Telemark","2KVB"
"688",15,2015,1,76.2032258064516,"Bratsberg","Trøndelag","BRB"
"689",16,2015,1,135.632258064516,"Kviteseid1","Telemark","1KVB"
"690",17,2015,1,84.3709677419355,"Selbu_Sl","Trøndelag","SLB"
"691",18,2015,1,19.5387096774194,"Maarud 1","Hedmark","M1B"
"692",19,2015,1,31.0354838709677,"Nes 2","Hedmark","OLB"
"693",20,2015,1,67.858064516129,"Kongsvinger 2","Hedmark","JCDB"
"694",21,2015,1,106.887096774194,"Notodden5","Telemark","5NOB"
"695",22,2015,1,44.8774193548387,"Fritsøe1","Telemark","1FRB"
"696",23,2015,1,85.3903225806452,"Notodden4","Telemark","4NOB"
"697",24,2015,1,23.4193548387097,"verdal_2VB","Trøndelag","2VBB"
"698",25,2015,1,49.1709677419355,"Truls Holm","Hedmark","THB"
"699",26,2015,1,10.941935483871,"Drangedal1","Telemark","1DRB"
"700",27,2015,1,106.648387096774,"Furesdal","Telemark","1FYB"
"701",28,2015,1,85.1225806451613,"Sub_Namdalseid","Trøndelag","1SB"
"702",29,2015,1,27.6677419354839,"Malvik","Trøndelag","MAB"
"703",30,2015,1,14.6774193548387,"Drangedal4","Telemark","4DRB"
"704",31,2015,1,9.01935483870968,"Nome_Cappelen1","Telemark","1CAB"
"705",32,2015,1,54.8870967741936,"ingen","Trøndelag","1RB"
"706",33,2015,1,100.358064516129,"Singsås","Trøndelag","LAB"
"707",34,2015,1,43.9161290322581,"Stangeskovene Aurskog","Hedmark","SSAB"
"708",35,2015,1,104.641935483871,"Hi_tydal","Trøndelag","HIB"
"709",36,2015,1,86.9290322580645,"Notodden3","Telemark","3NOB"
"710",37,2015,1,16.0741935483871,"Drangedal3","Telemark","3DRB"
"711",38,2015,1,100.487096774194,"steinkjer_1BBb","Trøndelag","1BBB"
