"","Site","Year","Month","Avg_Temp_C","LocalityName","Region","LocalityCode"
"9911",22,2009,12,-7.09354838709677,"Fritsøe1","Telemark","1FRB"
"9912",23,2009,12,-8.12903225806452,"Notodden4","Telemark","4NOB"
"9913",24,2009,12,-4.5,"verdal_2VB","Trøndelag","2VBB"
"9914",25,2009,12,-6.29032258064516,"Truls Holm","Hedmark","THB"
"9915",26,2009,12,-4.68064516129032,"Drangedal1","Telemark","1DRB"
"9916",27,2009,12,-6.12258064516129,"Furesdal","Telemark","1FYB"
"9917",28,2009,12,-3.90645161290323,"Sub_Namdalseid","Trøndelag","1SB"
"9918",29,2009,12,-3.98064516129032,"Malvik","Trøndelag","MAB"
"9919",30,2009,12,-5.00967741935484,"Drangedal4","Telemark","4DRB"
"9920",31,2009,12,-3.86774193548387,"Nome_Cappelen1","Telemark","1CAB"
"9921",32,2009,12,-3.86774193548387,"ingen","Trøndelag","1RB"
"9922",33,2009,12,-6.26129032258065,"Singsås","Trøndelag","LAB"
"9923",34,2009,12,-5.65483870967742,"Stangeskovene Aurskog","Hedmark","SSAB"
"9924",35,2009,12,-6.39354838709677,"Hi_tydal","Trøndelag","HIB"
"9925",36,2009,12,-8.01935483870968,"Notodden3","Telemark","3NOB"
"9926",37,2009,12,-5.12903225806452,"Drangedal3","Telemark","3DRB"
"9927",38,2009,12,-4.86774193548387,"steinkjer_1BBb","Trøndelag","1BBB"
"9928",39,2009,12,-4.71612903225806,"Selbu_Flub","Trøndelag","FLB"
"9929",40,2009,12,-6.02903225806452,"Stangeskovene Eidskog","Hedmark","SSBB"
"9930",41,2009,12,-6.84838709677419,"Maarud 3","Hedmark","M3B"
"9931",42,2009,12,-5.94838709677419,"Fritsøe2","Telemark","2FRB"
"9932",43,2009,12,-7.47741935483871,"Notodden1","Telemark","1NOB"
"9933",44,2009,12,-8.30967741935484,"Kviteseid3","Telemark","3KVB"
"9934",45,2009,12,-4.76451612903226,"verdal_1vb","Trøndelag","1VBB"
"9935",46,2009,12,-5.49032258064516,"Sørum 1","Hedmark","SKB"
"9936",47,2009,12,-4.80967741935484,"steinkjer_2BBb","Trøndelag","2BBB"
"9937",0,2010,12,-13.6903225806452,"Stig Dæhlen","Hedmark","SDB"
"9938",1,2010,12,-14.5193548387097,"Maarud 2","Hedmark","M2B"
"9939",2,2010,12,-10.8064516129032,"Nome_Cappelen2","Telemark","2CAB"
"9940",3,2010,12,-14.3161290322581,"Eidskog","Hedmark","STSKNB"
"9941",4,2010,12,-12.9387096774194,"Notodden6","Telemark","6NOB"
"9942",5,2010,12,-7.85483870967742,"namdalseid_1kub","Trøndelag","1KB"
"9943",6,2010,12,-12.7516129032258,"Fet 3","Hedmark","FKB"
"9944",7,2010,12,-13.2935483870968,"Didrik Holmsen","Hedmark","DHB"
"9945",8,2010,12,-15.3258064516129,"Halvard Pramhus","Hedmark","HPB"
"9946",9,2010,12,-12.1709677419355,"Selbu_kl","Trøndelag","KLB"
"9947",10,2010,12,-15.0096774193548,"Kongsvinger 1","Hedmark","IAAB"
"9948",11,2010,12,-9.24193548387097,"Nsb_Verdal","Trøndelag","1NSB"
"9949",12,2010,12,-14.5096774193548,"Sl_Tydal","Trøndelag","SEB"
"9950",13,2010,12,-13.7193548387097,"Nes 1","Hedmark","DDB"
"9951",14,2010,12,-13.8612903225806,"Kviteseid2","Telemark","2KVB"
"9952",15,2010,12,-9.30645161290323,"Bratsberg","Trøndelag","BRB"
"9953",16,2010,12,-13.3774193548387,"Kviteseid1","Telemark","1KVB"
"9954",17,2010,12,-12.6322580645161,"Selbu_Sl","Trøndelag","SLB"
"9955",18,2010,12,-14.0741935483871,"Maarud 1","Hedmark","M1B"
"9956",19,2010,12,-14.1870967741935,"Nes 2","Hedmark","OLB"
"9957",20,2010,12,-15.0258064516129,"Kongsvinger 2","Hedmark","JCDB"
"9958",21,2010,12,-13.3290322580645,"Notodden5","Telemark","5NOB"
"9959",22,2010,12,-12.4903225806452,"Fritsøe1","Telemark","1FRB"
"9960",23,2010,12,-13.3387096774194,"Notodden4","Telemark","4NOB"
"9961",24,2010,12,-10.2387096774194,"verdal_2VB","Trøndelag","2VBB"
"9962",25,2010,12,-14.3870967741935,"Truls Holm","Hedmark","THB"
"9963",26,2010,12,-10.6677419354839,"Drangedal1","Telemark","1DRB"
"9964",27,2010,12,-12.5161290322581,"Furesdal","Telemark","1FYB"
"9965",28,2010,12,-8.61612903225807,"Sub_Namdalseid","Trøndelag","1SB"
"9966",29,2010,12,-10.0290322580645,"Malvik","Trøndelag","MAB"
"9967",30,2010,12,-11.0387096774194,"Drangedal4","Telemark","4DRB"
"9968",31,2010,12,-9.94193548387097,"Nome_Cappelen1","Telemark","1CAB"
"9969",32,2010,12,-8.46129032258064,"ingen","Trøndelag","1RB"
"9970",33,2010,12,-14.1161290322581,"Singsås","Trøndelag","LAB"
"9971",34,2010,12,-13.1387096774194,"Stangeskovene Aurskog","Hedmark","SSAB"
"9972",35,2010,12,-13.9548387096774,"Hi_tydal","Trøndelag","HIB"
"9973",36,2010,12,-13.3225806451613,"Notodden3","Telemark","3NOB"
"9974",37,2010,12,-11.1387096774194,"Drangedal3","Telemark","3DRB"
"9975",38,2010,12,-10.1,"steinkjer_1BBb","Trøndelag","1BBB"
"9976",39,2010,12,-11.5612903225806,"Selbu_Flub","Trøndelag","FLB"
"9977",40,2010,12,-14.6193548387097,"Stangeskovene Eidskog","Hedmark","SSBB"
"9978",41,2010,12,-14.7322580645161,"Maarud 3","Hedmark","M3B"
"9979",42,2010,12,-11.8032258064516,"Fritsøe2","Telemark","2FRB"
"9980",43,2010,12,-13.1322580645161,"Notodden1","Telemark","1NOB"
"9981",44,2010,12,-14.2838709677419,"Kviteseid3","Telemark","3KVB"
"9982",45,2010,12,-10.5935483870968,"verdal_1vb","Trøndelag","1VBB"
"9983",46,2010,12,-13.058064516129,"Sørum 1","Hedmark","SKB"
"9984",47,2010,12,-10.0387096774194,"steinkjer_2BBb","Trøndelag","2BBB"
"9985",0,2011,12,-0.551612903225806,"Stig Dæhlen","Hedmark","SDB"
"9986",1,2011,12,-1.28387096774194,"Maarud 2","Hedmark","M2B"
"9987",2,2011,12,0.106451612903226,"Nome_Cappelen2","Telemark","2CAB"
"9988",3,2011,12,-0.958064516129032,"Eidskog","Hedmark","STSKNB"
"9989",4,2011,12,-2.36451612903226,"Notodden6","Telemark","6NOB"
"9990",5,2011,12,-0.416129032258065,"namdalseid_1kub","Trøndelag","1KB"
"9991",6,2011,12,-0.0967741935483871,"Fet 3","Hedmark","FKB"
"9992",7,2011,12,-0.587096774193548,"Didrik Holmsen","Hedmark","DHB"
"9993",8,2011,12,-0.958064516129032,"Halvard Pramhus","Hedmark","HPB"
"9994",9,2011,12,-1.84193548387097,"Selbu_kl","Trøndelag","KLB"
"9995",10,2011,12,-1.66129032258065,"Kongsvinger 1","Hedmark","IAAB"
"9996",11,2011,12,-0.412903225806452,"Nsb_Verdal","Trøndelag","1NSB"
"9997",12,2011,12,-3.03225806451613,"Sl_Tydal","Trøndelag","SEB"
"9998",13,2011,12,-0.564516129032258,"Nes 1","Hedmark","DDB"
"9999",14,2011,12,-3.70967741935484,"Kviteseid2","Telemark","2KVB"
"10000",15,2011,12,-1.09032258064516,"Bratsberg","Trøndelag","BRB"
"10001",16,2011,12,-3.21612903225806,"Kviteseid1","Telemark","1KVB"
"10002",17,2011,12,-2.36774193548387,"Selbu_Sl","Trøndelag","SLB"
"10003",18,2011,12,-0.612903225806452,"Maarud 1","Hedmark","M1B"
"10004",19,2011,12,-1.16129032258065,"Nes 2","Hedmark","OLB"
"10005",20,2011,12,-1.84193548387097,"Kongsvinger 2","Hedmark","JCDB"
"10006",21,2011,12,-3.37741935483871,"Notodden5","Telemark","5NOB"
"10007",22,2011,12,-2.46774193548387,"Fritsøe1","Telemark","1FRB"
"10008",23,2011,12,-3.04193548387097,"Notodden4","Telemark","4NOB"
"10009",24,2011,12,-0.767741935483871,"verdal_2VB","Trøndelag","2VBB"
"10010",25,2011,12,-1.40645161290323,"Truls Holm","Hedmark","THB"
"10011",26,2011,12,-0.064516129032258,"Drangedal1","Telemark","1DRB"
"10012",27,2011,12,-2.63548387096774,"Furesdal","Telemark","1FYB"
"10013",28,2011,12,-1.14516129032258,"Sub_Namdalseid","Trøndelag","1SB"
"10014",29,2011,12,-1.20645161290323,"Malvik","Trøndelag","MAB"
"10015",30,2011,12,-1.35483870967742,"Drangedal4","Telemark","4DRB"
"10016",31,2011,12,0.767741935483871,"Nome_Cappelen1","Telemark","1CAB"
"10017",32,2011,12,-0.651612903225806,"ingen","Trøndelag","1RB"
"10018",33,2011,12,-2.84516129032258,"Singsås","Trøndelag","LAB"
"10019",34,2011,12,-0.635483870967742,"Stangeskovene Aurskog","Hedmark","SSAB"
"10020",35,2011,12,-2.45806451612903,"Hi_tydal","Trøndelag","HIB"
"10021",36,2011,12,-3.08387096774194,"Notodden3","Telemark","3NOB"
"10022",37,2011,12,-1.39677419354839,"Drangedal3","Telemark","3DRB"
"10023",38,2011,12,-1.24838709677419,"steinkjer_1BBb","Trøndelag","1BBB"
"10024",39,2011,12,-1.32258064516129,"Selbu_Flub","Trøndelag","FLB"
"10025",40,2011,12,-0.816129032258065,"Stangeskovene Eidskog","Hedmark","SSBB"
"10026",41,2011,12,-1.65483870967742,"Maarud 3","Hedmark","M3B"
"10027",42,2011,12,-1.14193548387097,"Fritsøe2","Telemark","2FRB"
"10028",43,2011,12,-2.65161290322581,"Notodden1","Telemark","1NOB"
"10029",44,2011,12,-3.89677419354839,"Kviteseid3","Telemark","3KVB"
"10030",45,2011,12,-0.870967741935484,"verdal_1vb","Trøndelag","1VBB"
"10031",46,2011,12,-0.42258064516129,"Sørum 1","Hedmark","SKB"
"10032",47,2011,12,-1.24516129032258,"steinkjer_2BBb","Trøndelag","2BBB"
"10033",0,2012,12,-7.10967741935484,"Stig Dæhlen","Hedmark","SDB"
"10034",1,2012,12,-7.75161290322581,"Maarud 2","Hedmark","M2B"
"10035",2,2012,12,-5.97096774193548,"Nome_Cappelen2","Telemark","2CAB"
"10036",3,2012,12,-7.45161290322581,"Eidskog","Hedmark","STSKNB"
"10037",4,2012,12,-8.66774193548387,"Notodden6","Telemark","6NOB"
"10038",5,2012,12,-5.40645161290323,"namdalseid_1kub","Trøndelag","1KB"
"10039",6,2012,12,-6.73548387096774,"Fet 3","Hedmark","FKB"
"10040",7,2012,12,-7.18064516129032,"Didrik Holmsen","Hedmark","DHB"
"10041",8,2012,12,-7.56774193548387,"Halvard Pramhus","Hedmark","HPB"
"10042",9,2012,12,-8.45806451612903,"Selbu_kl","Trøndelag","KLB"
"10043",10,2012,12,-8.18387096774194,"Kongsvinger 1","Hedmark","IAAB"
"10044",11,2012,12,-6.24516129032258,"Nsb_Verdal","Trøndelag","1NSB"
"10045",12,2012,12,-9.7741935483871,"Sl_Tydal","Trøndelag","SEB"
"10046",13,2012,12,-7.0258064516129,"Nes 1","Hedmark","DDB"
"10047",14,2012,12,-9.5741935483871,"Kviteseid2","Telemark","2KVB"
"10048",15,2012,12,-7.04193548387097,"Bratsberg","Trøndelag","BRB"
"10049",16,2012,12,-8.84516129032258,"Kviteseid1","Telemark","1KVB"
"10050",17,2012,12,-8.87096774193548,"Selbu_Sl","Trøndelag","SLB"
"10051",18,2012,12,-7.03548387096774,"Maarud 1","Hedmark","M1B"
"10052",19,2012,12,-7.60967741935484,"Nes 2","Hedmark","OLB"
"10053",20,2012,12,-8.44838709677419,"Kongsvinger 2","Hedmark","JCDB"
"10054",21,2012,12,-9.68387096774194,"Notodden5","Telemark","5NOB"
"10055",22,2012,12,-8.83548387096774,"Fritsøe1","Telemark","1FRB"
"10056",23,2012,12,-9.46451612903226,"Notodden4","Telemark","4NOB"
"10057",24,2012,12,-7.20645161290323,"verdal_2VB","Trøndelag","2VBB"
"10058",25,2012,12,-8.05806451612903,"Truls Holm","Hedmark","THB"
"10059",26,2012,12,-6.49354838709677,"Drangedal1","Telemark","1DRB"
"10060",27,2012,12,-8.16451612903226,"Furesdal","Telemark","1FYB"
"10061",28,2012,12,-6.35161290322581,"Sub_Namdalseid","Trøndelag","1SB"
"10062",29,2012,12,-7.49032258064516,"Malvik","Trøndelag","MAB"
"10063",30,2012,12,-7.56451612903226,"Drangedal4","Telemark","4DRB"
"10064",31,2012,12,-5.61612903225806,"Nome_Cappelen1","Telemark","1CAB"
"10065",32,2012,12,-5.73870967741936,"ingen","Trøndelag","1RB"
"10066",33,2012,12,-9.08064516129032,"Singsås","Trøndelag","LAB"
"10067",34,2012,12,-7.21612903225806,"Stangeskovene Aurskog","Hedmark","SSAB"
"10068",35,2012,12,-9.31612903225806,"Hi_tydal","Trøndelag","HIB"
"10069",36,2012,12,-9.39354838709678,"Notodden3","Telemark","3NOB"
"10070",37,2012,12,-7.60322580645161,"Drangedal3","Telemark","3DRB"
"10071",38,2012,12,-6.92903225806452,"steinkjer_1BBb","Trøndelag","1BBB"
"10072",39,2012,12,-7.96129032258064,"Selbu_Flub","Trøndelag","FLB"
"10073",40,2012,12,-7.44838709677419,"Stangeskovene Eidskog","Hedmark","SSBB"
"10074",41,2012,12,-8.20967741935484,"Maarud 3","Hedmark","M3B"
"10075",42,2012,12,-7.74516129032258,"Fritsøe2","Telemark","2FRB"
"10076",43,2012,12,-9.04516129032258,"Notodden1","Telemark","1NOB"
"10077",44,2012,12,-9.70967741935484,"Kviteseid3","Telemark","3KVB"
"10078",45,2012,12,-7.44516129032258,"verdal_1vb","Trøndelag","1VBB"
"10079",46,2012,12,-6.95806451612903,"Sørum 1","Hedmark","SKB"
"10080",47,2012,12,-6.92903225806452,"steinkjer_2BBb","Trøndelag","2BBB"
"10081",0,2013,12,1.14516129032258,"Stig Dæhlen","Hedmark","SDB"
"10082",1,2013,12,0.629032258064516,"Maarud 2","Hedmark","M2B"
"10083",2,2013,12,0.464516129032258,"Nome_Cappelen2","Telemark","2CAB"
"10084",3,2013,12,0.893548387096774,"Eidskog","Hedmark","STSKNB"
"10085",4,2013,12,-0.893548387096774,"Notodden6","Telemark","6NOB"
"10086",5,2013,12,1.01935483870968,"namdalseid_1kub","Trøndelag","1KB"
"10087",6,2013,12,1.41612903225806,"Fet 3","Hedmark","FKB"
"10088",7,2013,12,1.09354838709677,"Didrik Holmsen","Hedmark","DHB"
"10089",8,2013,12,1.06774193548387,"Halvard Pramhus","Hedmark","HPB"
"10090",9,2013,12,0.112903225806452,"Selbu_kl","Trøndelag","KLB"
"10091",10,2013,12,0.3,"Kongsvinger 1","Hedmark","IAAB"
"10092",11,2013,12,1.36774193548387,"Nsb_Verdal","Trøndelag","1NSB"
"10093",12,2013,12,-1.21290322580645,"Sl_Tydal","Trøndelag","SEB"
"10094",13,2013,12,1.09032258064516,"Nes 1","Hedmark","DDB"
"10095",14,2013,12,-1.0741935483871,"Kviteseid2","Telemark","2KVB"
"10096",15,2013,12,1.06451612903226,"Bratsberg","Trøndelag","BRB"
"10097",16,2013,12,-0.925806451612903,"Kviteseid1","Telemark","1KVB"
"10098",17,2013,12,-0.393548387096774,"Selbu_Sl","Trøndelag","SLB"
"10099",18,2013,12,1.06451612903226,"Maarud 1","Hedmark","M1B"
"10100",19,2013,12,0.690322580645161,"Nes 2","Hedmark","OLB"
"10101",20,2013,12,0.112903225806452,"Kongsvinger 2","Hedmark","JCDB"
"10102",21,2013,12,-1.55806451612903,"Notodden5","Telemark","5NOB"
"10103",22,2013,12,-0.17741935483871,"Fritsøe1","Telemark","1FRB"
"10104",23,2013,12,-1.35806451612903,"Notodden4","Telemark","4NOB"
"10105",24,2013,12,0.7,"verdal_2VB","Trøndelag","2VBB"
"10106",25,2013,12,0.732258064516129,"Truls Holm","Hedmark","THB"
"10107",26,2013,12,0.858064516129032,"Drangedal1","Telemark","1DRB"
"10108",27,2013,12,-0.561290322580645,"Furesdal","Telemark","1FYB"
"10109",28,2013,12,0.0709677419354839,"Sub_Namdalseid","Trøndelag","1SB"
"10110",29,2013,12,0.803225806451613,"Malvik","Trøndelag","MAB"
"10111",30,2013,12,0.674193548387097,"Drangedal4","Telemark","4DRB"
"10112",31,2013,12,1.2741935483871,"Nome_Cappelen1","Telemark","1CAB"
"10113",32,2013,12,0.709677419354839,"ingen","Trøndelag","1RB"
"10114",33,2013,12,-0.648387096774194,"Singsås","Trøndelag","LAB"
"10115",34,2013,12,1.04838709677419,"Stangeskovene Aurskog","Hedmark","SSAB"
"10116",35,2013,12,-0.638709677419355,"Hi_tydal","Trøndelag","HIB"
"10117",36,2013,12,-1.3258064516129,"Notodden3","Telemark","3NOB"
"10118",37,2013,12,0.551612903225806,"Drangedal3","Telemark","3DRB"
"10119",38,2013,12,-0.17741935483871,"steinkjer_1BBb","Trøndelag","1BBB"
"10120",39,2013,12,0.693548387096774,"Selbu_Flub","Trøndelag","FLB"
"10121",40,2013,12,1.1258064516129,"Stangeskovene Eidskog","Hedmark","SSBB"
"10122",41,2013,12,0.287096774193548,"Maarud 3","Hedmark","M3B"
"10123",42,2013,12,0.606451612903226,"Fritsøe2","Telemark","2FRB"
"10124",43,2013,12,-0.845161290322581,"Notodden1","Telemark","1NOB"
"10125",44,2013,12,-1.27741935483871,"Kviteseid3","Telemark","3KVB"
"10126",45,2013,12,0.548387096774194,"verdal_1vb","Trøndelag","1VBB"
"10127",46,2013,12,1.1741935483871,"Sørum 1","Hedmark","SKB"
"10128",47,2013,12,-0.180645161290323,"steinkjer_2BBb","Trøndelag","2BBB"
"10129",0,2014,12,-3.76451612903226,"Stig Dæhlen","Hedmark","SDB"
"10130",1,2014,12,-4.5741935483871,"Maarud 2","Hedmark","M2B"
"10131",2,2014,12,-2.80967741935484,"Nome_Cappelen2","Telemark","2CAB"
"10132",3,2014,12,-4.2258064516129,"Eidskog","Hedmark","STSKNB"
"10133",4,2014,12,-3.66451612903226,"Notodden6","Telemark","6NOB"
"10134",5,2014,12,-1.58387096774194,"namdalseid_1kub","Trøndelag","1KB"
"10135",6,2014,12,-3.15161290322581,"Fet 3","Hedmark","FKB"
"10136",7,2014,12,-3.44838709677419,"Didrik Holmsen","Hedmark","DHB"
"10137",8,2014,12,-4.71612903225806,"Halvard Pramhus","Hedmark","HPB"
"10138",9,2014,12,-3.40322580645161,"Selbu_kl","Trøndelag","KLB"
"10139",10,2014,12,-5.11290322580645,"Kongsvinger 1","Hedmark","IAAB"
"10140",11,2014,12,-1.59354838709677,"Nsb_Verdal","Trøndelag","1NSB"
"10141",12,2014,12,-5.2741935483871,"Sl_Tydal","Trøndelag","SEB"
"10142",13,2014,12,-3.97096774193548,"Nes 1","Hedmark","DDB"
"10143",14,2014,12,-3.19677419354839,"Kviteseid2","Telemark","2KVB"
"10144",15,2014,12,-1.54193548387097,"Bratsberg","Trøndelag","BRB"
"10145",16,2014,12,-3.62903225806452,"Kviteseid1","Telemark","1KVB"
"10146",17,2014,12,-3.89032258064516,"Selbu_Sl","Trøndelag","SLB"
"10147",18,2014,12,-4.24193548387097,"Maarud 1","Hedmark","M1B"
"10148",19,2014,12,-4.33870967741935,"Nes 2","Hedmark","OLB"
"10149",20,2014,12,-5.03870967741936,"Kongsvinger 2","Hedmark","JCDB"
"10150",21,2014,12,-3.96451612903226,"Notodden5","Telemark","5NOB"
"10151",22,2014,12,-2.71290322580645,"Fritsøe1","Telemark","1FRB"
"10152",23,2014,12,-4,"Notodden4","Telemark","4NOB"
"10153",24,2014,12,-2.30322580645161,"verdal_2VB","Trøndelag","2VBB"
"10154",25,2014,12,-4.12258064516129,"Truls Holm","Hedmark","THB"
"10155",26,2014,12,-1.96451612903226,"Drangedal1","Telemark","1DRB"
"10156",27,2014,12,-3.41935483870968,"Furesdal","Telemark","1FYB"
"10157",28,2014,12,-2.33548387096774,"Sub_Namdalseid","Trøndelag","1SB"
"10158",29,2014,12,-1.95806451612903,"Malvik","Trøndelag","MAB"
"10159",30,2014,12,-2.10967741935484,"Drangedal4","Telemark","4DRB"
"10160",31,2014,12,-1.89677419354839,"Nome_Cappelen1","Telemark","1CAB"
"10161",32,2014,12,-2.10645161290323,"ingen","Trøndelag","1RB"
"10162",33,2014,12,-4.86129032258065,"Singsås","Trøndelag","LAB"
"10163",34,2014,12,-3.40322580645161,"Stangeskovene Aurskog","Hedmark","SSAB"
"10164",35,2014,12,-4.65806451612903,"Hi_tydal","Trøndelag","HIB"
"10165",36,2014,12,-3.92903225806452,"Notodden3","Telemark","3NOB"
"10166",37,2014,12,-2.22258064516129,"Drangedal3","Telemark","3DRB"
"10167",38,2014,12,-3.3741935483871,"steinkjer_1BBb","Trøndelag","1BBB"
"10168",39,2014,12,-2.73225806451613,"Selbu_Flub","Trøndelag","FLB"
"10169",40,2014,12,-4.13225806451613,"Stangeskovene Eidskog","Hedmark","SSBB"
"10170",41,2014,12,-4.84516129032258,"Maarud 3","Hedmark","M3B"
"10171",42,2014,12,-2.19677419354839,"Fritsøe2","Telemark","2FRB"
"10172",43,2014,12,-3.54516129032258,"Notodden1","Telemark","1NOB"
"10173",44,2014,12,-3.6,"Kviteseid3","Telemark","3KVB"
"10174",45,2014,12,-2.56451612903226,"verdal_1vb","Trøndelag","1VBB"
"10175",46,2014,12,-3.43225806451613,"Sørum 1","Hedmark","SKB"
"10176",47,2014,12,-3.32258064516129,"steinkjer_2BBb","Trøndelag","2BBB"
"10177",0,2015,12,0.758064516129032,"Stig Dæhlen","Hedmark","SDB"
"10178",1,2015,12,0.1,"Maarud 2","Hedmark","M2B"
"10179",2,2015,12,0.938709677419355,"Nome_Cappelen2","Telemark","2CAB"
"10180",3,2015,12,0.4,"Eidskog","Hedmark","STSKNB"
"10181",4,2015,12,-0.719354838709677,"Notodden6","Telemark","6NOB"
"10182",5,2015,12,2.05161290322581,"namdalseid_1kub","Trøndelag","1KB"
"10183",6,2015,12,1.19354838709677,"Fet 3","Hedmark","FKB"
"10184",7,2015,12,0.841935483870968,"Didrik Holmsen","Hedmark","DHB"
"10185",8,2015,12,0.32258064516129,"Halvard Pramhus","Hedmark","HPB"
"10186",9,2015,12,-0.27741935483871,"Selbu_kl","Trøndelag","KLB"
"10187",10,2015,12,-0.309677419354839,"Kongsvinger 1","Hedmark","IAAB"
"10188",11,2015,12,1.68709677419355,"Nsb_Verdal","Trøndelag","1NSB"
"10189",12,2015,12,-1.69354838709677,"Sl_Tydal","Trøndelag","SEB"
"10190",13,2015,12,0.664516129032258,"Nes 1","Hedmark","DDB"
"10191",14,2015,12,-1.06129032258065,"Kviteseid2","Telemark","2KVB"
"10192",15,2015,12,1.11290322580645,"Bratsberg","Trøndelag","BRB"
"10193",16,2015,12,-0.92258064516129,"Kviteseid1","Telemark","1KVB"
"10194",17,2015,12,-0.754838709677419,"Selbu_Sl","Trøndelag","SLB"
"10195",18,2015,12,0.535483870967742,"Maarud 1","Hedmark","M1B"
"10196",19,2015,12,0.229032258064516,"Nes 2","Hedmark","OLB"
"10197",20,2015,12,-0.425806451612903,"Kongsvinger 2","Hedmark","JCDB"
"10198",21,2015,12,-1.29677419354839,"Notodden5","Telemark","5NOB"
"10199",22,2015,12,0.338709677419355,"Fritsøe1","Telemark","1FRB"
"10200",23,2015,12,-1.18709677419355,"Notodden4","Telemark","4NOB"
"10201",24,2015,12,1.14516129032258,"verdal_2VB","Trøndelag","2VBB"
"10202",25,2015,12,0.306451612903226,"Truls Holm","Hedmark","THB"
"10203",26,2015,12,1.28387096774194,"Drangedal1","Telemark","1DRB"
"10204",27,2015,12,-0.596774193548387,"Furesdal","Telemark","1FYB"
"10205",28,2015,12,1.52258064516129,"Sub_Namdalseid","Trøndelag","1SB"
"10206",29,2015,12,0.858064516129032,"Malvik","Trøndelag","MAB"
"10207",30,2015,12,1,"Drangedal4","Telemark","4DRB"
"10208",31,2015,12,1.70967741935484,"Nome_Cappelen1","Telemark","1CAB"
"10209",32,2015,12,1.71612903225806,"ingen","Trøndelag","1RB"
"10210",33,2015,12,-1.50967741935484,"Singsås","Trøndelag","LAB"
"10211",34,2015,12,0.829032258064516,"Stangeskovene Aurskog","Hedmark","SSAB"
"10212",35,2015,12,-1.20322580645161,"Hi_tydal","Trøndelag","HIB"
"10213",36,2015,12,-1.11290322580645,"Notodden3","Telemark","3NOB"
"10214",37,2015,12,0.893548387096774,"Drangedal3","Telemark","3DRB"
"10215",38,2015,12,0.767741935483871,"steinkjer_1BBb","Trøndelag","1BBB"
"10216",39,2015,12,0.361290322580645,"Selbu_Flub","Trøndelag","FLB"
"10217",40,2015,12,0.590322580645161,"Stangeskovene Eidskog","Hedmark","SSBB"
"10218",41,2015,12,-0.216129032258065,"Maarud 3","Hedmark","M3B"
"10219",42,2015,12,1.02258064516129,"Fritsøe2","Telemark","2FRB"
"10220",43,2015,12,-0.545161290322581,"Notodden1","Telemark","1NOB"
"10221",44,2015,12,-1.55161290322581,"Kviteseid3","Telemark","3KVB"
"10222",45,2015,12,0.92258064516129,"verdal_1vb","Trøndelag","1VBB"
"10223",46,2015,12,0.903225806451613,"Sørum 1","Hedmark","SKB"
"10224",47,2015,12,0.816129032258065,"steinkjer_2BBb","Trøndelag","2BBB"
"10225",0,2016,12,-0.493548387096774,"Stig Dæhlen","Hedmark","SDB"
"10226",1,2016,12,-0.896774193548387,"Maarud 2","Hedmark","M2B"
"10227",2,2016,12,-0.0774193548387097,"Nome_Cappelen2","Telemark","2CAB"
"10228",3,2016,12,-0.767741935483871,"Eidskog","Hedmark","STSKNB"
"10229",4,2016,12,-0.641935483870968,"Notodden6","Telemark","6NOB"
"10230",5,2016,12,1.56129032258065,"namdalseid_1kub","Trøndelag","1KB"
"10231",6,2016,12,-0.0483870967741936,"Fet 3","Hedmark","FKB"
"10232",7,2016,12,-0.283870967741935,"Didrik Holmsen","Hedmark","DHB"
"10233",8,2016,12,-1.14838709677419,"Halvard Pramhus","Hedmark","HPB"
"10234",9,2016,12,-0.167741935483871,"Selbu_kl","Trøndelag","KLB"
"10235",10,2016,12,-1.1741935483871,"Kongsvinger 1","Hedmark","IAAB"
"10236",11,2016,12,1.34838709677419,"Nsb_Verdal","Trøndelag","1NSB"
"10237",12,2016,12,-1.39354838709677,"Sl_Tydal","Trøndelag","SEB"
"10238",13,2016,12,-0.551612903225806,"Nes 1","Hedmark","DDB"
