"","Month","Composite_Albedo","LocalityCode","LocalityName","Treatment","Year","Age","Years_Since_Exclosure","Region","Productivity_Index","Moose_Density","Red_Deer_Density","Roe_Deer_Density"
"214",10,0.190417555899535,"BRUB","bratsberg","exclosure",2016,14,8,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"215",11,0.28049608981888,"BRUB","bratsberg","exclosure",2016,14,8,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"216",12,0.220395553668679,"BRUB","bratsberg","exclosure",2016,14,8,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"217",1,0.293450949182049,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"218",2,0.305517744085313,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"219",3,0.289843118100782,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"220",4,0.192825685872557,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"221",5,0.188538523834615,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"222",6,0.188538479658752,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"223",7,0.188538479638313,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"224",8,0.188538479641463,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"225",9,0.1885384796564,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"226",10,0.188539503594319,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"227",11,0.276229031151267,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"228",12,0.322035779495735,"BRUB","bratsberg","exclosure",2017,15,9,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"229",1,0.361979790567471,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"230",2,0.388328358253937,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"231",3,0.447649491183354,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"232",4,0.266835289316601,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"233",5,0.186384294558723,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"234",6,0.186384294623607,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"235",7,0.186384294546762,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"236",8,0.186384294548569,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"237",9,0.186384294846044,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"238",10,0.186960247370123,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"239",11,0.189301331096587,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"240",12,0.364938586021247,"BRUB","bratsberg","exclosure",2018,16,10,"trondelag",0.19644858,79.89208961,1.335197374,31.0221955
"241",1,0.475925317818976,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"242",2,0.538817816351494,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"243",3,0.557260266102224,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"244",4,0.359721734961544,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"245",5,0.213003308205441,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"246",6,0.213003308181745,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"247",7,0.213003308181362,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"248",8,0.213003308181419,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"249",9,0.213003308564105,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"250",10,0.213004366407159,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"251",11,0.22669505841424,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"252",12,0.253045128305346,"DHB","didrik_holmsen","open",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"253",1,0.351556263906063,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"254",2,0.361432087243811,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"255",3,0.215879707449205,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"256",4,0.209279153609211,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"257",5,0.209277281878379,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"258",6,0.209277281405347,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"259",7,0.209277281405143,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"260",8,0.209277281405279,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"261",9,0.209277281447037,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"262",10,0.211857404693544,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"263",11,0.210200449250743,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"264",12,0.364646985892739,"DHB","didrik_holmsen","open",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"265",1,0.425556993406048,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"266",2,0.472029454570519,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"267",3,0.236550426904758,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"268",4,0.206578750619312,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"269",5,0.206572306135659,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"270",6,0.206572215126921,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"271",7,0.206572215122015,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"272",8,0.20657221512201,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"273",9,0.206572215218909,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"274",10,0.206574119672466,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"275",11,0.209973995948047,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"276",12,0.236506159864967,"DHB","didrik_holmsen","open",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"277",1,0.383356439373401,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"278",2,0.329986988915424,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"279",3,0.265596977280521,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"280",4,0.204945026494612,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"281",5,0.203860635935499,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"282",6,0.203860635814803,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"283",7,0.203860635814794,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"284",8,0.203860635814918,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"285",9,0.203860635815085,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"286",10,0.203877255305944,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"287",11,0.273720185296432,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"288",12,0.278257262228749,"DHB","didrik_holmsen","open",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"289",1,0.319336850253356,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"290",2,0.329996372026511,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"291",3,0.230400257918639,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"292",4,0.205582249509718,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"293",5,0.201123421281095,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"294",6,0.201123421011787,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"295",7,0.201123421011292,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"296",8,0.201123421011586,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"297",9,0.201123421134958,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"298",10,0.201124921205539,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"299",11,0.2727131393291,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"300",12,0.386117416220862,"DHB","didrik_holmsen","open",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"301",1,0.49744042406197,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"302",2,0.620761195259917,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"303",3,0.650231565467512,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"304",4,0.415658131835342,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"305",5,0.197793882445825,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"306",6,0.197793882445704,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"307",7,0.197793882445701,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"308",8,0.197793882445752,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"309",9,0.197793882509141,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"310",10,0.198414134064483,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"311",11,0.204099564725338,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"312",12,0.375755186101376,"DHB","didrik_holmsen","open",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"313",1,0.447533781412048,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"314",2,0.513802108795439,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"315",3,0.529646258969988,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"316",4,0.344539356807953,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"317",5,0.207678147564838,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"318",6,0.20767814754677,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"319",7,0.207678147546508,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"320",8,0.207678147546545,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"321",9,0.207678147855216,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"322",10,0.207679110159351,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"323",11,0.220692925468762,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"324",12,0.240774496154783,"DHUB","didrik_holmsen","exclosure",2013,5,3,"hedmark",0.234215068,56.43464358,0,18.91236981
"325",1,0.325572660420456,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"326",2,0.342637390765518,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"327",3,0.209013372355056,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"328",4,0.203741973817746,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"329",5,0.203740307854052,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"330",6,0.203740307494105,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"331",7,0.203740307493983,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"332",8,0.203740307494063,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"333",9,0.203740307523916,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"334",10,0.205750176031604,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"335",11,0.204510777838586,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"336",12,0.336966625559788,"DHUB","didrik_holmsen","exclosure",2014,6,4,"hedmark",0.234215068,56.43464358,0,18.91236981
"337",1,0.39536777858312,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"338",2,0.448448650858459,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"339",3,0.223861942646637,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"340",4,0.199481500137263,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"341",5,0.199475691396251,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"342",6,0.199475614896431,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"343",7,0.199475614893198,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"344",8,0.199475614893195,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"345",9,0.199475614962897,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"346",10,0.199477299354153,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"347",11,0.202294664928205,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"348",12,0.226644620313764,"DHUB","didrik_holmsen","exclosure",2015,7,5,"hedmark",0.234215068,56.43464358,0,18.91236981
"349",1,0.348062112096655,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"350",2,0.301529465156194,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"351",3,0.246034167542395,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"352",4,0.195885757919352,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"353",5,0.195062058359058,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"354",6,0.195062058274004,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"355",7,0.195062058273999,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"356",8,0.195062058274068,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"357",9,0.195062058274166,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"358",10,0.195077089655139,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"359",11,0.257557492028631,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"360",12,0.261360911790462,"DHUB","didrik_holmsen","exclosure",2016,8,6,"hedmark",0.234215068,56.43464358,0,18.91236981
"361",1,0.293056789539284,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"362",2,0.301667644593696,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"363",3,0.2165702075233,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"364",4,0.195147031514301,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"365",5,0.191673224276131,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"366",6,0.191673224087073,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"367",7,0.191673224086793,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"368",8,0.191673224086956,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"369",9,0.191673224171529,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"370",10,0.191674514889522,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"371",11,0.254908392505415,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"372",12,0.351845609099761,"DHUB","didrik_holmsen","exclosure",2017,9,7,"hedmark",0.234215068,56.43464358,0,18.91236981
"373",1,0.470185462730668,"DHUB","didrik_holmsen","exclosure",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"374",2,0.564807395203438,"DHUB","didrik_holmsen","exclosure",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
"375",3,0.5858959189481,"DHUB","didrik_holmsen","exclosure",2018,10,8,"hedmark",0.234215068,56.43464358,0,18.91236981
